"","periodo","periodo_fecha","precios"
"15877","2022-2","1/02/2022",648193522
"15878","2022-2","1/02/2022",656345900
"15879","2022-2","1/02/2022",345700000
"15880","2022-2","1/02/2022",2.5e+08
"15881","2022-2","1/02/2022",186900000
"15882","2022-2","1/02/2022",222623000
"15883","2022-2","1/02/2022",2.8e+08
"15884","2022-2","1/02/2022",8.2e+08
"15885","2022-2","1/02/2022",2.7e+08
"15886","2022-2","1/02/2022",835052346
"15887","2022-2","1/02/2022",290954841
"15888","2022-2","1/02/2022",1.82e+08
"15889","2022-2","1/02/2022",191900000
"15890","2022-2","1/02/2022",760810000
"15891","2022-2","1/02/2022",502495300
"15892","2022-2","1/02/2022",1.56e+08
"15893","2022-2","1/02/2022",150242487
"15894","2022-2","1/02/2022",178700000
"15895","2022-2","1/02/2022",3.99e+08
"15896","2022-2","1/02/2022",3.73e+08
"15897","2022-2","1/02/2022",153125000
"15898","2022-2","1/02/2022",406615000
"15899","2022-2","1/02/2022",2.38e+08
"15900","2022-2","1/02/2022",611018000
"15901","2022-2","1/02/2022",9.77e+08
"15902","2022-2","1/02/2022",585039000
"15903","2022-2","1/02/2022",462193000
"15904","2022-2","1/02/2022",447018000
"15905","2022-2","1/02/2022",244162000
"15906","2022-2","1/02/2022",1.74e+08
"15907","2022-2","1/02/2022",2.86e+08
"15908","2022-2","1/02/2022",1.7e+08
"15909","2022-2","1/02/2022",318509737
"15910","2022-2","1/02/2022",143200000
"15911","2022-2","1/02/2022",3.3e+08
"15912","2022-2","1/02/2022",208874968
"15913","2022-2","1/02/2022",351715000
"15914","2022-2","1/02/2022",6.8e+08
"15915","2022-2","1/02/2022",1.53e+08
"15916","2022-2","1/02/2022",334642000
"15917","2022-2","1/02/2022",219753400
"15918","2022-2","1/02/2022",592653100
"15919","2022-2","1/02/2022",331075000
"15920","2022-2","1/02/2022",820180701
"15921","2022-2","1/02/2022",843054000
"15922","2022-2","1/02/2022",7.76e+08
"15923","2022-2","1/02/2022",680340000
"15924","2022-2","1/02/2022",416200000
"15925","2022-2","1/02/2022",342500000
"15926","2022-2","1/02/2022",5.7e+08
"15927","2022-2","1/02/2022",2e+08
"15928","2022-2","1/02/2022",424394000
"15929","2022-2","1/02/2022",1.7e+08
"15930","2022-2","1/02/2022",1.34e+08
"15931","2022-2","1/02/2022",1.59e+08
"15932","2022-2","1/02/2022",3.45e+08
"15933","2022-2","1/02/2022",3.05e+08
"15934","2022-2","1/02/2022",273961800
"15935","2022-2","1/02/2022",398261500
"15936","2022-2","1/02/2022",2.3e+08
"15937","2022-2","1/02/2022",469943000
"15938","2022-2","1/02/2022",150242487
"15939","2022-2","1/02/2022",139800000
"15940","2022-2","1/02/2022",3.1e+08
"15941","2022-2","1/02/2022",2.58e+08
"15942","2022-2","1/02/2022",206469480
"15943","2022-2","1/02/2022",2.48e+08
"15944","2022-2","1/02/2022",1.67e+08
"15945","2022-2","1/02/2022",7.5e+07
"15946","2022-2","1/02/2022",489100000
"15947","2022-2","1/02/2022",198511000
"15948","2022-2","1/02/2022",550794000
"15949","2022-2","1/02/2022",377112000
"15950","2022-2","1/02/2022",2.73e+08
"15951","2022-2","1/02/2022",308688000
"15952","2022-2","1/02/2022",407063000
"15953","2022-2","1/02/2022",380500000
"15954","2022-2","1/02/2022",1.17e+08
"15955","2022-2","1/02/2022",89900000
"15956","2022-2","1/02/2022",374874000
"15957","2022-2","1/02/2022",148069242
"15958","2022-2","1/02/2022",653984000
"15959","2022-2","1/02/2022",876544200
"15960","2022-2","1/02/2022",546222800
"15961","2022-2","1/02/2022",2.414e+09
"15962","2022-2","1/02/2022",2471532000
"15963","2022-2","1/02/2022",272500000
"15964","2022-2","1/02/2022",731869165
"15965","2022-2","1/02/2022",104900000
"15966","2022-2","1/02/2022",153125000
"15967","2022-2","1/02/2022",437435000
"15968","2022-2","1/02/2022",2.44e+08
"15969","2022-2","1/02/2022",1.046e+09
"15970","2022-2","1/02/2022",6.5e+08
"15971","2022-2","1/02/2022",310500000
"15972","2022-2","1/02/2022",329100000
"15973","2022-2","1/02/2022",1154200000
"15974","2022-2","1/02/2022",3.3e+08
"15975","2022-2","1/02/2022",362113001
"15976","2022-2","1/02/2022",2.6e+08
"15977","2022-2","1/02/2022",219865000
"15978","2022-2","1/02/2022",8.6e+07
"15979","2022-2","1/02/2022",464615000
"15980","2022-2","1/02/2022",533400000
"15981","2022-2","1/02/2022",5e+08
"15982","2022-2","1/02/2022",616770296
"15983","2022-2","1/02/2022",332783529
"15984","2022-2","1/02/2022",442814678
"15985","2022-2","1/02/2022",172200000
"15986","2022-2","1/02/2022",527675000
"15987","2022-2","1/02/2022",573534200
"15988","2022-2","1/02/2022",5.27e+08
"15989","2022-2","1/02/2022",2718264000
"15990","2022-2","1/02/2022",185200000
"15991","2022-2","1/02/2022",876119000
"15992","2022-2","1/02/2022",894645567
"15993","2022-2","1/02/2022",1.59e+08
"15994","2022-2","1/02/2022",162200000
"15995","2022-2","1/02/2022",2.36e+08
"15996","2022-2","1/02/2022",816975979
"15997","2022-2","1/02/2022",126700000
"15998","2022-2","1/02/2022",903479350
"15999","2022-2","1/02/2022",846400000
"16000","2022-2","1/02/2022",3.74e+08
"16001","2022-2","1/02/2022",2.52e+08
"16002","2022-2","1/02/2022",227370000
"16003","2022-2","1/02/2022",225331011
"16004","2022-2","1/02/2022",119900000
"16005","2022-2","1/02/2022",3.644e+09
"16006","2022-2","1/02/2022",142850700
"16007","2022-2","1/02/2022",127926000
"16008","2022-2","1/02/2022",206738000
"16009","2022-2","1/02/2022",249500000
"16010","2022-2","1/02/2022",7.08e+08
"16011","2022-2","1/02/2022",839800000
"16012","2022-2","1/02/2022",1207175000
"16013","2022-2","1/02/2022",388706000
"16014","2022-2","1/02/2022",9e+08
"16015","2022-2","1/02/2022",98800000
"16016","2022-2","1/02/2022",3.78e+08
"16017","2022-2","1/02/2022",299900000
"16018","2022-2","1/02/2022",2.5e+08
"16019","2022-2","1/02/2022",290010200
"16020","2022-2","1/02/2022",3.31e+08
"16021","2022-2","1/02/2022",1.25e+08
"16022","2022-2","1/02/2022",525231500
"16023","2022-2","1/02/2022",652266714
"16024","2022-2","1/02/2022",369521600
"16025","2022-2","1/02/2022",695408000
"16026","2022-2","1/02/2022",1003200000
"16027","2022-2","1/02/2022",1.5e+08
"16028","2022-2","1/02/2022",1740194460
"16029","2022-2","1/02/2022",187200000
"16030","2022-2","1/02/2022",301887940
"16031","2022-2","1/02/2022",437216522
"16032","2022-2","1/02/2022",346938000
"16033","2022-2","1/02/2022",5.39e+08
"16034","2022-2","1/02/2022",82900000
"16035","2022-2","1/02/2022",117265500
"16036","2022-2","1/02/2022",151678500
"16037","2022-2","1/02/2022",151678500
"16038","2022-2","1/02/2022",151678500
"16039","2022-2","1/02/2022",1088880000
"16040","2022-2","1/02/2022",357759830
"16041","2022-2","1/02/2022",1.683e+09
"16042","2022-2","1/02/2022",4.7e+08
"16043","2022-2","1/02/2022",1.75e+08
"16044","2022-2","1/02/2022",643369000
"16045","2022-2","1/02/2022",169300000
"16046","2022-2","1/02/2022",307790000
"16047","2022-2","1/02/2022",1.3e+09
"16048","2022-2","1/02/2022",379200000
"16049","2022-2","1/02/2022",179708429
"16050","2022-2","1/02/2022",204475000
"16051","2022-2","1/02/2022",122400000
"16052","2022-2","1/02/2022",4.45e+08
"16053","2022-2","1/02/2022",75979027
"16054","2022-2","1/02/2022",739310000
"16055","2022-2","1/02/2022",331631857
"16056","2022-2","1/02/2022",1.46e+08
"16057","2022-2","1/02/2022",3.83e+08
"16058","2022-2","1/02/2022",2.6e+08
"16059","2022-2","1/02/2022",3.58e+08
"16060","2022-2","1/02/2022",409154500
"16061","2022-2","1/02/2022",153434000
"16062","2022-2","1/02/2022",1.45e+08
"16063","2022-2","1/02/2022",1.22e+08
"16064","2022-2","1/02/2022",251306500
"16065","2022-2","1/02/2022",3.56e+08
"16066","2022-2","1/02/2022",547525376
"16067","2022-2","1/02/2022",3.29e+08
"16068","2022-2","1/02/2022",6.3e+08
"16069","2022-2","1/02/2022",151678500
"16070","2022-2","1/02/2022",151678500
"16071","2022-2","1/02/2022",651934200
"16072","2022-2","1/02/2022",6.2e+08
"16073","2022-2","1/02/2022",5.6e+08
"16074","2022-2","1/02/2022",329500000
"16075","2022-2","1/02/2022",187857500
"16076","2022-2","1/02/2022",1.48e+08
"16077","2022-2","1/02/2022",1.48e+08
"16078","2022-2","1/02/2022",3.174e+09
"16079","2022-2","1/02/2022",9.1e+09
"16080","2022-2","1/02/2022",326205285
"16081","2022-2","1/02/2022",256744000
"16082","2022-2","1/02/2022",369985000
"16083","2022-2","1/02/2022",386382000
"16084","2022-2","1/02/2022",331554000
"16085","2022-2","1/02/2022",2.14e+08
"16086","2022-2","1/02/2022",3.37e+08
"16087","2022-2","1/02/2022",2.78e+08
"16088","2022-2","1/02/2022",400596000
"16089","2022-2","1/02/2022",2.42e+09
"16090","2022-2","1/02/2022",2.88e+08
"16091","2022-2","1/02/2022",363468000
"16092","2022-2","1/02/2022",682787000
"16093","2022-2","1/02/2022",1.465e+09
"16094","2022-2","1/02/2022",7.45e+08
"16095","2022-2","1/02/2022",302449000
"16096","2022-2","1/02/2022",115500000
"16097","2022-2","1/02/2022",137600000
"16098","2022-2","1/02/2022",1333700000
"16099","2022-2","1/02/2022",130700000
"16100","2022-2","1/02/2022",151520000
"16101","2022-2","1/02/2022",665280000
"16102","2022-2","1/02/2022",1e+08
"16103","2022-2","1/02/2022",5.93e+08
"16104","2022-2","1/02/2022",3.1e+08
"16105","2022-2","1/02/2022",365319000
"16106","2022-2","1/02/2022",2.3e+08
"16107","2022-2","1/02/2022",276868000
"16108","2022-2","1/02/2022",244234000
"16109","2022-2","1/02/2022",590100000
"16110","2022-2","1/02/2022",1.58e+08
"16111","2022-2","1/02/2022",96700000
"16112","2022-2","1/02/2022",3.62e+08
"16113","2022-2","1/02/2022",3.47e+08
"16114","2022-2","1/02/2022",375373000
"16115","2022-2","1/02/2022",118260000
"16116","2022-2","1/02/2022",286058000
"16117","2022-2","1/02/2022",376013325
"16118","2022-2","1/02/2022",622895000
"16119","2022-2","1/02/2022",567001500
"16120","2022-2","1/02/2022",553675000
"16121","2022-2","1/02/2022",357891058
"16122","2022-2","1/02/2022",346719800
"16123","2022-2","1/02/2022",200695050
"16124","2022-2","1/02/2022",191471950
"16125","2022-2","1/02/2022",200528350
"16126","2022-2","1/02/2022",1.35e+08
"16127","2022-2","1/02/2022",1.31e+08
"16128","2022-2","1/02/2022",3.981e+09
"16129","2022-2","1/02/2022",2.028e+09
"16130","2022-2","1/02/2022",1.832e+09
"16131","2022-2","1/02/2022",1.086e+09
"16132","2022-2","1/02/2022",1.77e+09
"16133","2022-2","1/02/2022",2101722000
"16134","2022-2","1/02/2022",165331755
"16135","2022-2","1/02/2022",249440000
"16136","2022-2","1/02/2022",356100000
"16137","2022-2","1/02/2022",469866000
"16138","2022-2","1/02/2022",713951345
"16139","2022-2","1/02/2022",931279000
"16140","2022-2","1/02/2022",761406000
"16141","2022-2","1/02/2022",200070000
"16142","2022-2","1/02/2022",73615311
"16143","2022-2","1/02/2022",278604000
"16144","2022-2","1/02/2022",2.71e+08
"16145","2022-2","1/02/2022",143100000
"16146","2022-2","1/02/2022",1.03e+08
"16147","2022-2","1/02/2022",2.15e+08
"16148","2022-2","1/02/2022",724500000
"16149","2022-2","1/02/2022",96500000
"16150","2022-2","1/02/2022",696500000
"16151","2022-2","1/02/2022",3.06e+08
"16152","2022-2","1/02/2022",4.24e+08
"16153","2022-2","1/02/2022",250600000
"16154","2022-2","1/02/2022",476819000
"16155","2022-2","1/02/2022",301665000
"16156","2022-2","1/02/2022",153100000
"16157","2022-2","1/02/2022",3.53e+08
"16158","2022-2","1/02/2022",538048000
"16159","2022-2","1/02/2022",2.84e+08
"16160","2022-2","1/02/2022",590022000
"16161","2022-2","1/02/2022",740374000
"16162","2022-2","1/02/2022",6.6e+08
"16163","2022-2","1/02/2022",2.126e+09
"16164","2022-2","1/02/2022",3.486e+09
"16165","2022-2","1/02/2022",476182230
"16166","2022-2","1/02/2022",368068000
"16167","2022-2","1/02/2022",277297000
"16168","2022-2","1/02/2022",155499166
"16169","2022-2","1/02/2022",7.55e+08
"16170","2022-2","1/02/2022",2.14e+08
"16171","2022-2","1/02/2022",500248000
"16172","2022-2","1/02/2022",328134000
"16173","2022-2","1/02/2022",252502500
"16174","2022-2","1/02/2022",782132000
"16175","2022-2","1/02/2022",134200000
"16176","2022-2","1/02/2022",1.72e+09
"16177","2022-2","1/02/2022",174360000
"16178","2022-2","1/02/2022",1116010000
"16179","2022-2","1/02/2022",635400000
"16180","2022-2","1/02/2022",245700000
"16181","2022-2","1/02/2022",716300000
"16182","2022-2","1/02/2022",2.85e+08
"16183","2022-2","1/02/2022",151405000
"16184","2022-2","1/02/2022",303100000
"16185","2022-2","1/02/2022",1.28e+08
"16186","2022-2","1/02/2022",1.18e+09
"16187","2022-2","1/02/2022",3.32e+08
"16188","2022-2","1/02/2022",256294000
"16189","2022-2","1/02/2022",3.85e+08
"16190","2022-2","1/02/2022",479010000
"16191","2022-2","1/02/2022",229759000
"16192","2022-2","1/02/2022",153100000
"16193","2022-2","1/02/2022",287100000
"16194","2022-2","1/02/2022",625600000
"16195","2022-2","1/02/2022",409013325
"16196","2022-2","1/02/2022",899445503
"16197","2022-2","1/02/2022",8.41e+08
"16198","2022-2","1/02/2022",317254986
"16199","2022-2","1/02/2022",1.48e+08
"16200","2022-2","1/02/2022",3.8e+09
"16201","2022-2","1/02/2022",333620000
"16202","2022-2","1/02/2022",977698000
"16203","2022-2","1/02/2022",516480980
"16204","2022-2","1/02/2022",873141000
"16205","2022-2","1/02/2022",4.7e+08
"16206","2022-2","1/02/2022",533527000
"16207","2022-2","1/02/2022",4.25e+08
"16208","2022-2","1/02/2022",2.44e+08
"16209","2022-2","1/02/2022",4.24e+08
"16210","2022-2","1/02/2022",306064500
"16211","2022-2","1/02/2022",309443136
"16212","2022-2","1/02/2022",6.42e+08
"16213","2022-2","1/02/2022",4.5e+07
"16214","2022-2","1/02/2022",7.72e+08
"16215","2022-2","1/02/2022",316037000
"16216","2022-2","1/02/2022",382472000
"16217","2022-2","1/02/2022",2.21e+08
"16218","2022-2","1/02/2022",250102000
"16219","2022-2","1/02/2022",2.6e+08
"16220","2022-2","1/02/2022",4.15e+08
"16221","2022-2","1/02/2022",295200000
"16222","2022-2","1/02/2022",591300000
"16223","2022-2","1/02/2022",130700000
"16224","2022-2","1/02/2022",130700000
"16225","2022-2","1/02/2022",137073000
"16226","2022-2","1/02/2022",426629311
"16227","2022-2","1/02/2022",424140000
"16228","2022-2","1/02/2022",128800000
"16229","2022-2","1/02/2022",1.16e+08
"16230","2022-2","1/02/2022",1.41e+08
"16231","2022-2","1/02/2022",6.82e+08
"16232","2022-2","1/02/2022",6.82e+08
"16233","2022-2","1/02/2022",4.2e+08
"16234","2022-2","1/02/2022",226054000
"16235","2022-2","1/02/2022",233294000
"16236","2022-2","1/02/2022",178500000
"16237","2022-2","1/02/2022",795200000
"16238","2022-2","1/02/2022",1.22e+08
"16239","2022-2","1/02/2022",458500000
"16240","2022-2","1/02/2022",4.51e+08
"16241","2022-2","1/02/2022",352496000
"16242","2022-2","1/02/2022",313957000
"16243","2022-2","1/02/2022",118503400
"16244","2022-2","1/02/2022",347068000
"16245","2022-2","1/02/2022",3.4e+08
"16246","2022-2","1/02/2022",610288000
"16247","2022-2","1/02/2022",517700000
"16248","2022-2","1/02/2022",391740000
"16249","2022-2","1/02/2022",708314400
"16250","2022-2","1/02/2022",781515901
"16251","2022-2","1/02/2022",7e+07
"16252","2022-2","1/02/2022",357891054
"16253","2022-2","1/02/2022",365486308
"16254","2022-2","1/02/2022",343039759
"16255","2022-2","1/02/2022",1.697e+09
"16256","2022-2","1/02/2022",212707000
"16257","2022-2","1/02/2022",161536000
"16258","2022-2","1/02/2022",363708800
"16259","2022-2","1/02/2022",207687500
"16260","2022-2","1/02/2022",2.719e+09
"16261","2022-2","1/02/2022",887472000
"16262","2022-2","1/02/2022",406260000
"16263","2022-2","1/02/2022",323720000
"16264","2022-2","1/02/2022",364159000
"16265","2022-2","1/02/2022",281392000
"16266","2022-2","1/02/2022",501600000
"16267","2022-2","1/02/2022",360800000
"16268","2022-2","1/02/2022",1197100000
"16269","2022-2","1/02/2022",130700000
"16270","2022-2","1/02/2022",396324000
"16271","2022-2","1/02/2022",478690000
"16272","2022-2","1/02/2022",1.27e+09
"16273","2022-2","1/02/2022",3.97e+08
"16274","2022-2","1/02/2022",374075913
"16275","2022-2","1/02/2022",2e+08
"16276","2022-2","1/02/2022",362190000
"16277","2022-2","1/02/2022",408600000
"16278","2022-2","1/02/2022",4.08e+08
"16279","2022-2","1/02/2022",4.55e+08
"16280","2022-2","1/02/2022",746049000
"16281","2022-2","1/02/2022",533100000
"16282","2022-2","1/02/2022",534310400
"16283","2022-2","1/02/2022",401900000
"16284","2022-2","1/02/2022",347585017
"16285","2022-2","1/02/2022",290090762
"16286","2022-2","1/02/2022",134900000
"16287","2022-2","1/02/2022",1.48e+08
"16288","2022-2","1/02/2022",1284116000
"16289","2022-2","1/02/2022",1.72e+08
"16290","2022-2","1/02/2022",3.26e+08
"16291","2022-2","1/02/2022",385800000
"16292","2022-2","1/02/2022",477566628
"16293","2022-2","1/02/2022",283774132
"16294","2022-2","1/02/2022",368424000
"16295","2022-2","1/02/2022",422450000
"16296","2022-2","1/02/2022",333630000
"16297","2022-2","1/02/2022",638532000
"16298","2022-2","1/02/2022",839304000
"16299","2022-2","1/02/2022",1.44e+08
"16300","2022-2","1/02/2022",2.58e+08
"16301","2022-2","1/02/2022",180330000
"16302","2022-2","1/02/2022",3.35e+08
"16303","2022-2","1/02/2022",154685000
"16304","2022-2","1/02/2022",390590000
"16305","2022-2","1/02/2022",282300000
"16306","2022-2","1/02/2022",1.8e+08
"16307","2022-2","1/02/2022",1.22e+08
"16308","2022-2","1/02/2022",6.25e+08
"16309","2022-2","1/02/2022",490528571
"16310","2022-2","1/02/2022",1.35e+08
"16311","2022-2","1/02/2022",8.5e+07
"16312","2022-2","1/02/2022",2.52e+08
"16313","2022-2","1/02/2022",3.19e+08
"16314","2022-2","1/02/2022",345445000
"16315","2022-2","1/02/2022",239318000
"16316","2022-2","1/02/2022",292416000
"16317","2022-2","1/02/2022",502525000
"16318","2022-2","1/02/2022",129098000
"16319","2022-2","1/02/2022",499566000
"16320","2022-2","1/02/2022",654641000
"16321","2022-2","1/02/2022",394100000
"16322","2022-2","1/02/2022",499402000
"16323","2022-2","1/02/2022",696133000
"16324","2022-2","1/02/2022",718200000
"16325","2022-2","1/02/2022",340039759
"16326","2022-2","1/02/2022",347585017
"16327","2022-2","1/02/2022",359219833
"16328","2022-2","1/02/2022",362486308
"16329","2022-2","1/02/2022",365843149
"16330","2022-2","1/02/2022",255860750
"16331","2022-2","1/02/2022",1.35e+08
"16332","2022-2","1/02/2022",2.5e+09
"16333","2022-2","1/02/2022",1026378000
"16334","2022-2","1/02/2022",1.82e+08
"16335","2022-2","1/02/2022",3.08e+08
"16336","2022-2","1/02/2022",2.41e+08
"16337","2022-2","1/02/2022",354385500
"16338","2022-2","1/02/2022",2.54e+09
"16339","2022-2","1/02/2022",2.93e+08
"16340","2022-2","1/02/2022",335617000
"16341","2022-2","1/02/2022",706511225
"16342","2022-2","1/02/2022",1.04e+09
"16343","2022-2","1/02/2022",1.16e+09
"16344","2022-2","1/02/2022",2.4e+08
"16345","2022-2","1/02/2022",9e+07
"16346","2022-2","1/02/2022",391741000
"16347","2022-2","1/02/2022",140900000
"16348","2022-2","1/02/2022",353160000
"16349","2022-2","1/02/2022",478267000
"16350","2022-2","1/02/2022",452612000
"16351","2022-2","1/02/2022",1.35e+08
"16352","2022-2","1/02/2022",3.9e+08
"16353","2022-2","1/02/2022",143906000
"16354","2022-2","1/02/2022",189810000
"16355","2022-2","1/02/2022",281824000
"16356","2022-2","1/02/2022",1.22e+08
"16357","2022-2","1/02/2022",9.31e+08
"16358","2022-2","1/02/2022",4.36e+08
"16359","2022-2","1/02/2022",3.27e+08
"16360","2022-2","1/02/2022",700981000
"16361","2022-2","1/02/2022",599277000
"16362","2022-2","1/02/2022",634669000
"16363","2022-2","1/02/2022",300500000
"16364","2022-2","1/02/2022",6.1e+08
"16365","2022-2","1/02/2022",360441000
"16366","2022-2","1/02/2022",431278632
"16367","2022-2","1/02/2022",310936000
"16368","2022-2","1/02/2022",366700000
"16369","2022-2","1/02/2022",453310000
"16370","2022-2","1/02/2022",221250000
"16371","2022-2","1/02/2022",329390000
"16372","2022-2","1/02/2022",455726000
"16373","2022-2","1/02/2022",475808000
"16374","2022-2","1/02/2022",126900000
